timestamp,error 5%,error 10%,error 15%
"01/21/2019, 21:36:00",0.9957898374,0.9422528258,0.9847663327
"01/21/2019, 21:38:00",0.9337450797,0.9877640455,0.6517416082
"01/21/2019, 21:40:00",0.9984034204,0.9419043227,0.859308536
"01/21/2019, 21:42:00",0.9760740262,0.9903226671,0.9541516293
"01/21/2019, 21:44:00",0.9703977191,0.9780970138,0.992000524
"01/21/2019, 21:46:00",0.9949969863,0.9645342678,0.986123932
"01/21/2019, 21:48:00",0.9684249345,0.3151004484,0.3648675589
"01/21/2019, 21:50:00",0.9992085847,0.989209375,0.9982492485
"01/21/2019, 21:52:00",0.9973115206,0.9980600523,0.9409614059
"01/21/2019, 21:54:00",0.9090639257,0.9844496161,0.9966134184
"01/21/2019, 21:56:00",0.994633696,0.9670336707,0.9924085281
"01/21/2019, 21:58:00",0.9853124361,0.9835726,0.9991984381
"01/21/2019, 22:00:00",0.9914333315,0.9664089934,0.4652422107
"01/21/2019, 22:02:00",0.9952043821,0.9879378809,0.9977551639
"01/21/2019, 22:04:00",0.9964277199,0.9711803512,0.9992584976
"01/21/2019, 22:06:00",0.9854100103,0.9704050481,0.9991304782
"01/21/2019, 22:08:00",0.9953520764,0.9886269664,0.9834545675
"01/21/2019, 22:10:00",0.996063349,0.9919717319,0.9921532644
"01/21/2019, 22:12:00",0.9969284074,0.9358003957,0.9501057891
"01/21/2019, 22:14:00",0.982963445,0.8981213139,0.9941776254
"01/21/2019, 22:16:00",0.9857199017,0.8910570799,0.8500780523
"01/21/2019, 22:18:00",0.9215298251,0.9927266221,0.9952346707
"01/21/2019, 22:20:00",0.9960020602,0.989850605,0.9830563856
"01/21/2019, 22:22:00",0.9882903652,0.9981924347,0.9961895357
"01/21/2019, 22:24:00",0.9946010568,0.9802636593,0.9732857946
"01/21/2019, 22:26:00",0.996579525,0.9861495876,0.9967862501
"01/21/2019, 22:28:00",0.9599302276,0.4954868533,0.5943953201
"01/21/2019, 22:30:00",0.9993891062,0.9448107195,0.9431853241
"01/21/2019, 22:32:00",0.9989420047,0.8256921995,0.9861280354
"01/21/2019, 22:34:00",0.9986430261,0.480220696,0.9979459654
